,Date Accessed,IP Addresses,The Request
1343,02/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
1344,02/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
1345,02/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
1346,02/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
1347,02/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
1348,02/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
1349,02/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
1350,02/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
1351,02/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
1352,02/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
1353,02/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
1354,02/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
1355,02/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
1356,02/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
1357,02/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
1358,02/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
1359,02/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
1360,02/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
1361,02/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
1362,02/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
1363,02/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
1364,02/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
1365,02/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
1366,02/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
1367,02/Dec/2015,51.254.206.142,"""GET /travel/ HTTP/1.1"""
1368,02/Dec/2015,51.254.206.142,
1369,02/Dec/2015,97.100.169.53,"""POST /wp-login.php HTTP/1.1"""
1370,02/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
1371,02/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
1372,02/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
1373,02/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
1374,02/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
1375,02/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
1376,02/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
1377,02/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
1378,02/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
1379,02/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
1380,02/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
1381,02/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
1382,02/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
1383,02/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
1384,02/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
1385,02/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
1386,02/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
1387,02/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
1388,02/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
1389,02/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
1390,02/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
1391,02/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
1392,02/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
1393,02/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
1394,02/Dec/2015,54.165.199.171,"""POST /wp-login.php HTTP/1.1"""
1395,02/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
1396,02/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
1397,02/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
1398,02/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
1399,02/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
1400,02/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
1401,02/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
1402,02/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
1403,02/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
1404,02/Dec/2015,54.165.199.171,
1405,02/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
1406,02/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
1407,02/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
1408,02/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
1409,02/Dec/2015,173.208.215.234,"""POST /wp-login.php HTTP/1.1"""
1410,02/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
1411,02/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
1412,02/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
1413,02/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
1414,02/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
1415,02/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
1416,02/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
1417,02/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
1418,02/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
1419,02/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
1420,02/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
1421,02/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
1422,02/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
1423,02/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
1424,02/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
1425,02/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
1426,02/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
1427,02/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
1428,02/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
1429,02/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
1430,02/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
1431,02/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
1432,02/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
1433,02/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
1434,02/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
1435,02/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
1436,02/Dec/2015,51.254.206.142,"""POST /wp-login.php HTTP/1.1"""
1437,02/Dec/2015,54.165.199.171,"""POST /wp-login.php HTTP/1.1"""
1438,02/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
1439,02/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
1440,02/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
1441,02/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
1442,02/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
1443,02/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
1444,02/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
1445,02/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
1446,02/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
1447,02/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
1448,02/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
1449,02/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
1450,02/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
1451,02/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
1452,02/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
1453,02/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
1454,02/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
1455,02/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
1456,02/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
1457,02/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
1458,02/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
1459,02/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
1460,02/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
1461,02/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
1462,02/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
1463,02/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
1464,02/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
1465,02/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
1466,02/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
1467,02/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
1468,02/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
1469,02/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
1470,02/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
1471,02/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
1472,02/Dec/2015,54.165.199.171,
1473,02/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
1474,02/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
1475,02/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
1476,02/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
1477,02/Dec/2015,97.100.169.53,"""POST /wp-login.php HTTP/1.1"""
1478,02/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
1479,02/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
1480,02/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
1481,02/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
1482,02/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
1483,02/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
1484,02/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
1485,02/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
1486,02/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
1487,02/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
1488,02/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
1489,02/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
1490,02/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
1491,02/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
1492,02/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
1493,02/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
1494,02/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
1495,02/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
1496,02/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
1497,02/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
1498,02/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
1499,02/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
1500,02/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
1501,02/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
1502,02/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
1503,02/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
1504,02/Dec/2015,198.154.218.73,"""GET / HTTP/1.1"""
1505,03/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
1506,03/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
1507,03/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
1508,03/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
1509,03/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
1510,03/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
1511,03/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
1512,03/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
1513,03/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
1514,03/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
1515,03/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
1516,03/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
1517,03/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
1518,03/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
1519,03/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
1520,03/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
1521,03/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
1522,03/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
1523,03/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
1524,03/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
1525,03/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
1526,03/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
1527,03/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
1528,03/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
1529,03/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
1530,03/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
1531,03/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
1532,03/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
1533,03/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
1534,03/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
1535,03/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
1536,03/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
1537,03/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
1538,03/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
1539,03/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
1540,03/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
1541,03/Dec/2015,54.165.199.171,
1542,03/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
1543,03/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
1544,03/Dec/2015,,"""POST /wp-login.php HTTP/1.1"""
1545,03/Dec/2015,54.165.199.171,"""GET /sitemap_index.xml HTTP/1.0"""
1546,03/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
1547,03/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
1548,03/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
1549,03/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
1550,03/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
1551,03/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
1552,03/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
1553,03/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
1554,03/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
1555,03/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
1556,03/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
1557,03/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
1558,03/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
1559,03/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
1560,03/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
1561,03/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
1562,03/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
1563,03/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
1564,03/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
1565,03/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
1566,03/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
1567,03/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
1568,03/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
1569,03/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
1570,03/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
1571,03/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
1572,03/Dec/2015,54.165.199.171,"""POST /wp-login.php HTTP/1.1"""
1573,03/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
1574,03/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
1575,03/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
1576,03/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
1577,03/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
1578,03/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
1579,03/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
1580,03/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
1581,03/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
1582,03/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
1583,03/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
1584,03/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
1585,03/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
1586,03/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
1587,03/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
1588,03/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
1589,03/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
1590,03/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
1591,03/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
1592,03/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
1593,03/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
1594,03/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
1595,03/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
1596,03/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
1597,03/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
1598,03/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
1599,03/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
1600,03/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
1601,03/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
1602,03/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
1603,03/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
1604,03/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
1605,03/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
1606,03/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
1607,03/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
1608,03/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
1609,03/Dec/2015,54.165.199.171,
1610,03/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
1611,03/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
1612,03/Dec/2015,54.165.199.171,"""GET / HTTP/1.1"""
1613,03/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
1614,03/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
1615,03/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
1616,03/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
1617,03/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
1618,03/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
1619,03/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
1620,03/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
1621,03/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
1622,03/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
1623,03/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
1624,03/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
1625,03/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
1626,03/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
1627,03/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
1628,03/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
1629,03/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
1630,03/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
1631,03/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
1632,03/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
1633,03/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
1634,03/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
1635,03/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
1636,03/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
1637,03/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
1638,03/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
1639,03/Dec/2015,54.165.199.171,"""GET / HTTP/1.1"""
1640,03/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
1641,03/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
1642,03/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
1643,03/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
1644,03/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
1645,03/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
1646,03/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
1647,03/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
1648,03/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
1649,03/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
1650,03/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
1651,03/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
1652,03/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
1653,03/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
1654,03/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
1655,03/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
1656,03/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
1657,03/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
1658,03/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
1659,03/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
1660,03/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
1661,03/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
